,weather,temperature,pressure,humidity,wind_speed,wind_direction,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,PM25_Concentration
2014/9/13 13:00,1,0.745098039,0.557377049,0.42,0.15,2,0.09469697,0.05982906,0.113869809,0.433242507,0.082164329,49
2014/9/13 14:00,1,0.745098039,0.557377049,0.36,0.116666667,3,0.116161616,0.068376068,0.133152688,0.501362398,0.086172345,61
2014/9/13 15:00,1,0.745098039,0.540983607,0.37,0.141666667,23,0.117424242,0.064102564,0.138887138,0.534059946,0.080160321,60
2014/9/13 16:00,1,0.745098039,0.540983607,0.37,0.108333333,2,0.117424242,0.05982906,0.132396496,0.539509537,0.074148297,60
2014/9/13 17:00,0,0.725490196,0.540983607,0.39,0.133333333,23,0.113636364,0.064102564,0.137689836,0.539509537,0.072144289,58
2014/9/13 18:00,2,0.68627451,0.540983607,0.53,0.091666667,3,0.16540404,0.072649573,0.108198374,0.482288828,0.054108216,52
2014/9/13 19:00,2,0.68627451,0.540983607,0.56,0.133333333,13,0.16540404,0.068376068,0.075241036,0.370572207,0.034068136,48
2014/9/13 20:00,2,0.666666667,0.557377049,0.6,0.141666667,13,0.065656566,0.068376068,0.058730859,0.272479564,0.026052104,28
2014/9/13 21:00,2,0.647058824,0.557377049,0.65,0.091666667,13,0.064393939,0.102564103,0.060621337,0.215258856,0.028056112,23
2014/9/13 22:00,2,0.607843137,0.557377049,0.72,0.075,2,0.09469697,0.170940171,0.075934211,0.14986376,0.038076152,36
2014/9/13 23:00,2,0.588235294,0.557377049,0.83,0.058333333,13,0.128787879,0.188034188,0.096414393,0.141689373,0.048096192,53
2014/9/14 0:00,2,0.568627451,0.557377049,0.89,0,4,0.171717172,0.158119658,0.097485664,0.14986376,0.056112224,75
2014/9/14 1:00,2,0.568627451,0.557377049,0.91,0.041666667,23,0.160353535,0.153846154,0.114247905,0.14986376,0.080160321,86
2014/9/14 2:00,2,0.549019608,0.557377049,0.92,0,4,0.162878788,0.260683761,0.12628395,0.084468665,0.086172345,93
2014/9/14 3:00,2,0.549019608,0.557377049,0.9,0,4,0.237373737,0.311965812,0.147646355,0.040871935,0.082164329,105
2014/9/14 4:00,2,0.549019608,0.557377049,0.91,0.05,23,0.227272727,0.290598291,0.144117462,0.04359673,0.082164329,105
2014/9/14 5:00,2,0.568627451,0.573770492,0.91,0.041666667,2,0.22979798,0.273504274,0.126409982,0.04359673,0.074148297,105
2014/9/14 6:00,2,0.568627451,0.573770492,0.87,0.033333333,24,0.199494949,0.264957265,0.12426744,0.046321526,0.066132265,105
2014/9/14 7:00,1,0.607843137,0.590163934,0.82,0.058333333,24,0.179292929,0.200854701,0.102905035,0.08719346,0.062124248,141
2014/9/14 8:00,4,0.62745098,0.590163934,0.8,0.075,2,0.179292929,0.153846154,0.092066293,0.138964578,0.076152305,131
2014/9/14 9:00,4,0.62745098,0.590163934,0.74,0.141666667,24,0.169191919,0.166666667,0.095406138,0.171662125,0.094188377,122
2014/9/14 10:00,4,0.607843137,0.606557377,0.84,0.175,4,0.226010101,0.200854701,0.102842019,0.182561308,0.116232465,134
2014/9/14 11:00,4,0.607843137,0.606557377,0.86,0.125,4,0.286616162,0.247863248,0.12193585,0.158038147,0.070140281,141
2014/9/14 12:00,4,0.607843137,0.606557377,0.86,0.125,4,0.25,0.311965812,0.142226983,0.138964578,0.062124248,161
2014/9/14 13:00,4,0.588235294,0.62295082,0.55,0.291666667,14,0.25,0.226495726,0.119352196,0.174386921,0.052104208,148
2014/9/14 14:00,4,0.549019608,0.62295082,0.69,0.116666667,14,0.25,0.162393162,0.098493919,0.158038147,0.042084168,114
2014/9/14 15:00,4,0.549019608,0.62295082,0.77,0.133333333,4,0.25,0.098290598,0.069569601,0.14986376,0.032064128,61
2014/9/14 16:00,4,0.549019608,0.62295082,0.68,0.091666667,1,0.25,0.11965812,0.067427059,0.147138965,0.026052104,29
2014/9/14 17:00,4,0.568627451,0.62295082,0.63,0.141666667,14,0.051767677,0.170940171,0.068435314,0.111716621,0.026052104,25
2014/9/14 18:00,2,0.568627451,0.62295082,0.67,0.075,13,0.051767677,0.162393162,0.065158485,0.117166213,0.026052104,25
2014/9/14 19:00,2,0.549019608,0.639344262,0.81,0.05,2,0.039141414,0.153846154,0.06648182,0.117166213,0.026052104,24
2014/9/14 20:00,2,0.549019608,0.639344262,0.87,0.1,2,0.045454545,0.128205128,0.072783414,0.130790191,0.024048096,22
2014/9/14 21:00,2,0.529411765,0.655737705,0.87,0.175,2,0.078282828,0.145299145,0.069695633,0.08719346,0.022044088,23
2014/9/14 22:00,2,0.529411765,0.639344262,0.9,0.075,24,0.071969697,0.162393162,0.075997227,0.079019074,0.022044088,22
2014/9/14 23:00,2,0.509803922,0.639344262,0.93,0.083333333,24,0.068181818,0.209401709,0.082613901,0.040871935,0.032064128,37
2014/9/15 0:00,2,0.509803922,0.639344262,0.9,0.1,2,0.126262626,0.230769231,0.149158737,0.032697548,0.054108216,69
2014/9/15 1:00,2,0.490196078,0.639344262,0.88,0.066666667,2,0.126262626,0.217948718,0.128741572,0.032697548,0.064128257,83
2014/9/15 2:00,2,0.470588235,0.639344262,0.94,0.058333333,24,0.092171717,0.209401709,0.105173609,0.035422343,0.076152305,58
2014/9/15 3:00,2,0.470588235,0.639344262,0.93,0.05,24,0.074494949,0.188034188,0.081416598,0.038147139,0.062124248,53
2014/9/15 4:00,2,0.470588235,0.639344262,0.93,0.1,4,0.099747475,0.183760684,0.097800744,0.038147139,0.072144289,49
2014/9/15 5:00,2,0.490196078,0.639344262,0.92,0.183333333,4,0.128787879,0.205128205,0.109206629,0.032697548,0.096192385,51
2014/9/15 6:00,2,0.490196078,0.639344262,0.9,0.125,24,0.150252525,0.222222222,0.158926208,0.032697548,0.148296593,75
2014/9/15 7:00,2,0.509803922,0.655737705,0.87,0.175,24,0.136363636,0.209401709,0.130695066,0.038147139,0.104208417,69
2014/9/15 8:00,1,0.549019608,0.655737705,0.78,0.141666667,24,0.102272727,0.205128205,0.104543449,0.046321526,0.094188377,61
2014/9/15 9:00,1,0.588235294,0.655737705,0.57,0.166666667,4,0.125,0.247863248,0.101140589,0.049046322,0.082164329,60
2014/9/15 10:00,1,0.588235294,0.655737705,0.51,0.191666667,4,0.08459596,0.230769231,0.08620581,0.051771117,0.054108216,56
2014/9/15 11:00,1,0.62745098,0.639344262,0.44,0.2,4,0.125,0.252136752,0.088159304,0.059945504,0.048096192,46
2014/9/15 12:00,1,0.666666667,0.639344262,0.33,0.05,4,0.09469697,0.247863248,0.079148024,0.08719346,0.04008016,44
2014/9/15 13:00,1,0.68627451,0.62295082,0.24,0.091666667,14,0.085858586,0.235042735,0.081920726,0.098092643,0.038076152,42
2014/9/15 14:00,1,0.705882353,0.62295082,0.22,0.116666667,3,0.056818182,0.170940171,0.061629592,0.155313351,0.03006012,29
2014/9/15 15:00,1,0.705882353,0.606557377,0.19,0.183333333,3,0.056818182,0.136752137,0.057974668,0.182561308,0.024048096,21
2014/9/15 16:00,1,0.705882353,0.606557377,0.2,0.191666667,23,0.056818182,0.11965812,0.055075934,0.190735695,0.024048096,14
2014/9/15 17:00,1,0.68627451,0.606557377,0.24,0.116666667,23,0.042929293,0.123931624,0.053374504,0.207084469,0.028056112,13
2014/9/15 18:00,1,0.68627451,0.606557377,0.24,0.116666667,23,0.054292929,0.132478632,0.054067679,0.179836512,0.028056112,11
2014/9/15 19:00,1,0.68627451,0.606557377,0.24,0.116666667,23,0.050505051,0.162393162,0.056210221,0.128065395,0.024048096,14
2014/9/15 20:00,0,0.529411765,0.62295082,0.52,0.058333333,2,0.132575758,0.205128205,0.071775159,0.100817439,0.054108216,22
2014/9/15 21:00,0,0.490196078,0.62295082,0.62,0.041666667,2,0.152777778,0.213675214,0.075808179,0.079019074,0.056112224,45
2014/9/15 22:00,0,0.490196078,0.62295082,0.66,0.091666667,2,0.112373737,0.128205128,0.07952612,0.103542234,0.058116232,40
2014/9/15 23:00,0,0.450980392,0.62295082,0.76,0.033333333,13,0.154040404,0.14957265,0.093389628,0.081743869,0.058116232,63
2014/9/16 0:00,0,0.450980392,0.62295082,0.82,0.05,3,0.137626263,0.175213675,0.088600416,0.068119891,0.058116232,87
2014/9/16 1:00,0,0.450980392,0.62295082,0.84,0,3,0.176767677,0.162393162,0.085512635,0.065395095,0.054108216,84
2014/9/16 2:00,0,0.431372549,0.606557377,0.88,0,4,0.152777778,0.166666667,0.087718193,0.059945504,0.062124248,84
2014/9/16 3:00,0,0.411764706,0.606557377,0.92,0.05,3,0.152777778,0.213675214,0.095028042,0.029972752,0.070140281,122
2014/9/16 4:00,0,0.411764706,0.606557377,0.94,0.075,3,0.152777778,0.179487179,0.094019787,0.029972752,0.046092184,122
2014/9/16 5:00,0,0.411764706,0.62295082,0.96,0,4,0.213383838,0.196581197,0.108324406,0.029972752,0.056112224,140
2014/9/16 6:00,0,0.450980392,0.62295082,0.92,0.083333333,23,0.213383838,0.205128205,0.127481253,0.029972752,0.092184369,160
2014/9/16 7:00,2,0.490196078,0.639344262,0.83,0.066666667,23,0.213383838,0.205128205,0.192828786,0.032697548,0.126252505,176
2014/9/16 8:00,2,0.549019608,0.639344262,0.74,0.091666667,23,0.313131313,0.209401709,0.191127355,0.04359673,0.21242485,176
2014/9/16 9:00,2,0.588235294,0.639344262,0.64,0.108333333,2,0.313131313,0.192307692,0.116138383,0.070844687,0.178356713,173
2014/9/16 10:00,2,0.647058824,0.639344262,0.5,0.125,3,0.313131313,0.145299145,0.093641691,0.119891008,0.134268537,110
2014/9/16 11:00,2,0.666666667,0.62295082,0.37,0.133333333,3,0.121212121,0.128205128,0.107568215,0.177111717,0.144288577,92
2014/9/16 12:00,2,0.666666667,0.62295082,0.3,0.216666667,3,0.121212121,0.128205128,0.108513454,0.204359673,0.108216433,87
2014/9/16 13:00,2,0.666666667,0.62295082,0.36,0.108333333,23,0.121212121,0.072649573,0.06818325,0.239782016,0.048096192,53
2014/9/16 14:00,2,0.666666667,0.606557377,0.35,0.108333333,23,0.064393939,0.085470085,0.073539606,0.247956403,0.052104208,32
2014/9/16 15:00,2,0.647058824,0.62295082,0.41,0.058333333,23,0.074494949,0.08974359,0.076942466,0.264305177,0.054108216,37
2014/9/16 16:00,2,0.62745098,0.62295082,0.48,0.141666667,23,0.13510101,0.094017094,0.088411368,0.237057221,0.056112224,39
2014/9/16 17:00,1,0.607843137,0.62295082,0.64,0.2,23,0.078282828,0.102564103,0.088033272,0.21253406,0.058116232,41
2014/9/16 18:00,4,0.568627451,0.639344262,0.77,0.183333333,2,0.141414141,0.132478632,0.087088033,0.16893733,0.054108216,47
2014/9/16 19:00,4,0.549019608,0.639344262,0.8,0.166666667,2,0.193181818,0.166666667,0.100321381,0.136239782,0.062124248,70
2014/9/16 20:00,4,0.549019608,0.639344262,0.73,0.2,23,0.108585859,0.11965812,0.098304871,0.122615804,0.0501002,82
2014/9/16 21:00,4,0.529411765,0.639344262,0.78,0.225,2,0.108585859,0.11965812,0.100006302,0.10626703,0.06012024,64
2014/9/16 22:00,4,0.509803922,0.655737705,0.81,0.191666667,2,0.108585859,0.098290598,0.094460899,0.111716621,0.052104208,54
2014/9/16 23:00,4,0.509803922,0.655737705,0.82,0.233333333,2,0.060606061,0.11965812,0.093893755,0.084468665,0.044088176,42
2014/9/17 0:00,4,0.509803922,0.672131148,0.83,0.108333333,2,0.060606061,0.081196581,0.083244061,0.10626703,0.038076152,37
2014/9/17 1:00,4,0.490196078,0.672131148,0.82,0.05,2,0.060606061,0.102564103,0.087655177,0.084468665,0.036072144,27
2014/9/17 2:00,4,0.490196078,0.672131148,0.84,0.1,2,0.060606061,0.102564103,0.089104543,0.08719346,0.034068136,43
2014/9/17 3:00,4,0.490196078,0.655737705,0.86,0.075,2,0.060606061,0.136752137,0.088663432,0.079019074,0.042084168,31
2014/9/17 4:00,4,0.490196078,0.655737705,0.88,0.058333333,23,0.047979798,0.115384615,0.08885248,0.084468665,0.038076152,31
2014/9/17 5:00,4,0.490196078,0.672131148,0.87,0.058333333,3,0.042929293,0.08974359,0.087655177,0.100817439,0.032064128,35
2014/9/17 6:00,4,0.490196078,0.68852459,0.85,0.15,3,0.042929293,0.042735043,0.075430084,0.147138965,0.03006012,34
2014/9/17 7:00,2,0.509803922,0.672131148,0.81,0.125,23,0.046717172,0.051282051,0.076312307,0.14986376,0.032064128,31
2014/9/17 8:00,2,0.529411765,0.68852459,0.77,0.258333333,23,0.059343434,0.081196581,0.076312307,0.147138965,0.04008016,40
2014/9/17 9:00,2,0.529411765,0.68852459,0.74,0.191666667,23,0.059343434,0.08974359,0.089230575,0.158038147,0.048096192,40
2014/9/17 10:00,2,0.549019608,0.68852459,0.7,0.1,23,0.060606061,0.081196581,0.103094083,0.171662125,0.06012024,37
2014/9/17 11:00,2,0.568627451,0.68852459,0.67,0.116666667,2,0.059343434,0.064102564,0.077005482,0.188010899,0.052104208,35
2014/9/17 12:00,2,0.588235294,0.68852459,0.64,0.225,23,0.049242424,0.055555556,0.075115004,0.209809264,0.046092184,39
2014/9/17 13:00,2,0.568627451,0.672131148,0.65,0.1,23,0.049242424,0.055555556,0.071208016,0.217983651,0.038076152,33
2014/9/17 14:00,2,0.568627451,0.672131148,0.65,0.1,23,0.049242424,0.055555556,0.071208016,0.217983651,0.038076152,33
2014/9/17 15:00,2,0.588235294,0.655737705,0.65,0.116666667,23,0.049242424,0.042735043,0.074988972,0.228882834,0.028056112,31
2014/9/17 16:00,2,0.588235294,0.655737705,0.66,0.091666667,2,0.047979798,0.051282051,0.09086899,0.226158038,0.028056112,28
2014/9/17 17:00,2,0.568627451,0.655737705,0.69,0.091666667,23,0.056818182,0.055555556,0.092066293,0.220708447,0.032064128,34
2014/9/17 18:00,0,0.568627451,0.672131148,0.73,0.066666667,23,0.059343434,0.05982906,0.087151049,0.21253406,0.03006012,34
2014/9/17 19:00,0,0.549019608,0.672131148,0.79,0.091666667,23,0.089646465,0.085470085,0.083433109,0.171662125,0.026052104,40
2014/9/17 20:00,0,0.509803922,0.672131148,0.89,0,23,0.09469697,0.158119658,0.084315332,0.108991826,0.026052104,47
2014/9/17 21:00,0,0.490196078,0.68852459,0.92,0.058333333,2,0.099747475,0.08974359,0.086079778,0.136239782,0.024048096,50
2014/9/17 22:00,0,0.490196078,0.68852459,0.95,0.083333333,2,0.103535354,0.068376068,0.088033272,0.138964578,0.024048096,65
2014/9/17 23:00,0,0.470588235,0.68852459,0.96,0.083333333,2,0.169191919,0.11965812,0.10221186,0.10626703,0.032064128,86
2014/9/18 0:00,0,0.470588235,0.672131148,0.98,0.108333333,24,0.169191919,0.132478632,0.103220115,0.098092643,0.032064128,113
2014/9/18 1:00,0,0.450980392,0.672131148,0.99,0.058333333,23,0.140151515,0.196581197,0.107883294,0.0626703,0.038076152,92
2014/9/18 2:00,0,0.450980392,0.672131148,0.99,0.058333333,2,0.180555556,0.230769231,0.131514273,0.051771117,0.058116232,99
2014/9/18 3:00,0,0.431372549,0.672131148,0.99,0.025,23,0.172979798,0.230769231,0.137374756,0.049046322,0.062124248,95
2014/9/18 4:00,0,0.431372549,0.672131148,0.99,0.05,2,0.167929293,0.217948718,0.230071208,0.049046322,0.06012024,94
2014/9/18 5:00,0,0.411764706,0.672131148,0.99,0.116666667,24,0.119949495,0.192307692,0.238515344,0.051771117,0.0501002,95
2014/9/18 6:00,0,0.411764706,0.68852459,0.99,0.058333333,2,0.204545455,0.196581197,0.171025269,0.04359673,0.046092184,102
2014/9/18 7:00,1,0.431372549,0.68852459,0.99,0.175,2,0.190656566,0.179487179,0.151049215,0.046321526,0.044088176,138
2014/9/18 8:00,14,0.470588235,0.68852459,0.99,0.133333333,2,0.147727273,0.170940171,0.123007121,0.065395095,0.038076152,118
2014/9/18 9:00,14,0.529411765,0.68852459,0.99,0.141666667,24,0.147727273,0.128205128,0.11090806,0.081743869,0.048096192,94
2014/9/18 10:00,14,0.607843137,0.68852459,0.73,0.158333333,24,0.137626263,0.11965812,0.119037116,0.119891008,0.074148297,103
2014/9/18 11:00,14,0.666666667,0.672131148,0.48,0.175,24,0.137626263,0.111111111,0.116075367,0.198910082,0.066132265,104
2014/9/18 12:00,14,0.68627451,0.655737705,0.37,0.075,4,0.137626263,0.076923077,0.105866784,0.277929155,0.058116232,91
2014/9/18 13:00,14,0.725490196,0.639344262,0.33,0.116666667,3,0.137626263,0.055555556,0.092759468,0.332425068,0.048096192,74
2014/9/18 14:00,14,0.725490196,0.62295082,0.31,0.075,2,0.137626263,0.042735043,0.086142794,0.365122616,0.044088176,58
2014/9/18 15:00,14,0.725490196,0.606557377,0.28,0.2,23,0.074494949,0.042735043,0.084630411,0.397820163,0.042084168,51
2014/9/18 16:00,14,0.725490196,0.606557377,0.29,0,23,0.080808081,0.042735043,0.085827714,0.414168937,0.042084168,49
2014/9/18 17:00,14,0.705882353,0.606557377,0.32,0.116666667,3,0.071969697,0.042735043,0.090490894,0.414168937,0.044088176,41
2014/9/18 18:00,0,0.647058824,0.606557377,0.45,0.083333333,23,0.090909091,0.072649573,0.104480434,0.386920981,0.046092184,35
2014/9/18 19:00,0,0.607843137,0.606557377,0.53,0.141666667,23,0.044191919,0.132478632,0.080786439,0.242506812,0.038076152,34
2014/9/18 20:00,0,0.568627451,0.62295082,0.68,0.075,2,0.116161616,0.205128205,0.078454849,0.179836512,0.046092184,30
2014/9/18 21:00,0,0.549019608,0.62295082,0.75,0.075,23,0.15530303,0.286324786,0.102968051,0.108991826,0.072144289,49
2014/9/18 22:00,0,0.529411765,0.606557377,0.9,0.075,2,0.186868687,0.346153846,0.122692041,0.057220708,0.090180361,85
2014/9/18 23:00,0,0.529411765,0.606557377,0.9,0.075,2,0.179292929,0.188034188,0.104795513,0.100817439,0.058116232,99
2014/9/19 0:00,0,0.509803922,0.590163934,0.96,0.066666667,23,0.161616162,0.102564103,0.105362657,0.128065395,0.04008016,98
2014/9/19 1:00,0,0.509803922,0.590163934,0.96,0.066666667,23,0.147727273,0.08974359,0.105866784,0.125340599,0.032064128,108
2014/9/19 2:00,0,0.490196078,0.590163934,0.99,0.091666667,3,0.147727273,0.081196581,0.102085828,0.117166213,0.028056112,109
2014/9/19 3:00,0,0.490196078,0.573770492,0.99,0.091666667,3,0.147727273,0.068376068,0.095091058,0.114441417,0.026052104,100
2014/9/19 4:00,0,0.490196078,0.573770492,0.99,0.091666667,3,0.147727273,0.094017094,0.099502174,0.095367847,0.024048096,83
2014/9/19 5:00,0,0.490196078,0.573770492,0.99,0.1,3,0.132575758,0.085470085,0.105173609,0.103542234,0.024048096,90
2014/9/19 6:00,0,0.470588235,0.573770492,0.99,0.116666667,3,0.175505051,0.175213675,0.136555549,0.0626703,0.032064128,106
2014/9/19 7:00,0,0.490196078,0.573770492,0.99,0.133333333,3,0.189393939,0.175213675,0.130758082,0.0626703,0.036072144,123
2014/9/19 8:00,2,0.509803922,0.573770492,0.99,0.15,23,0.154040404,0.132478632,0.233915181,0.076294278,0.048096192,106
2014/9/19 9:00,2,0.549019608,0.573770492,0.98,0.175,3,0.243686869,0.136752137,0.382443758,0.079019074,0.112224449,133
2014/9/19 10:00,2,0.607843137,0.557377049,0.82,0.233333333,23,0.200757576,0.123931624,0.291826832,0.114441417,0.158316633,151
2014/9/19 11:00,1,0.647058824,0.540983607,0.68,0.241666667,3,0.200757576,0.081196581,0.172600668,0.166212534,0.114228457,104
2014/9/19 12:00,1,0.666666667,0.524590164,0.6,0.191666667,23,0.200757576,0.051282051,0.102085828,0.21253406,0.080160321,61
2014/9/19 13:00,1,0.68627451,0.508196721,0.54,0.183333333,3,0.200757576,0.038461538,0.103787258,0.237057221,0.054108216,43
2014/9/19 14:00,1,0.68627451,0.491803279,0.51,0.225,3,0.045454545,0.038461538,0.102589955,0.253405995,0.044088176,29
2014/9/19 15:00,1,0.705882353,0.475409836,0.49,0.283333333,23,0.056818182,0.042735043,0.089860735,0.27520436,0.038076152,26
2014/9/19 16:00,1,0.705882353,0.475409836,0.49,0.283333333,23,0.064393939,0.042735043,0.081920726,0.29972752,0.036072144,33
2014/9/19 17:00,1,0.68627451,0.475409836,0.52,0.175,3,0.047979798,0.042735043,0.083433109,0.29972752,0.038076152,38
2014/9/19 18:00,4,0.647058824,0.491803279,0.62,0.1,3,0.070707071,0.055555556,0.089923751,0.277929155,0.04008016,38
2014/9/19 19:00,4,0.62745098,0.508196721,0.68,0.083333333,3,0.116161616,0.115384615,0.089419623,0.207084469,0.042084168,46
2014/9/19 20:00,4,0.607843137,0.508196721,0.75,0.141666667,13,0.106060606,0.111111111,0.091751213,0.196185286,0.036072144,47
2014/9/19 21:00,4,0.607843137,0.508196721,0.8,0.066666667,13,0.127525253,0.188034188,0.097296616,0.125340599,0.036072144,54
2014/9/19 22:00,4,0.588235294,0.491803279,0.84,0.225,13,0.147727273,0.166666667,0.104606465,0.125340599,0.044088176,72
2014/9/19 23:00,4,0.588235294,0.491803279,0.84,0.225,13,0.16540404,0.205128205,0.109395677,0.100817439,0.058116232,102
2014/9/20 0:00,4,0.568627451,0.491803279,0.9,0.133333333,13,0.161616162,0.269230769,0.113995841,0.08719346,0.054108216,110
2014/9/20 1:00,4,0.568627451,0.491803279,0.9,0.133333333,13,0.15530303,0.222222222,0.120360451,0.084468665,0.048096192,104
2014/9/20 2:00,4,0.549019608,0.491803279,0.94,0,13,0.137626263,0.226495726,0.114752032,0.089918256,0.058116232,100
2014/9/20 3:00,4,0.549019608,0.475409836,0.95,0.141666667,13,0.119949495,0.196581197,0.111349171,0.092643052,0.056112224,95
2014/9/20 4:00,4,0.549019608,0.475409836,0.96,0.116666667,3,0.123737374,0.153846154,0.115823303,0.103542234,0.070140281,89
2014/9/20 5:00,4,0.549019608,0.475409836,0.97,0.091666667,13,0.122474747,0.158119658,0.11758775,0.08719346,0.074148297,97
2014/9/20 6:00,4,0.549019608,0.491803279,0.97,0.15,13,0.119949495,0.145299145,0.121368706,0.084468665,0.082164329,88
2014/9/20 7:00,4,0.568627451,0.491803279,0.93,0.141666667,3,0.112373737,0.123931624,0.120612515,0.092643052,0.080160321,78
2014/9/20 8:00,4,0.588235294,0.491803279,0.9,0.25,23,0.118686869,0.115384615,0.134349991,0.095367847,0.090180361,80
2014/9/20 9:00,4,0.607843137,0.508196721,0.88,0.1,3,0.148989899,0.123931624,0.221311992,0.103542234,0.120240481,91
2014/9/20 10:00,4,0.607843137,0.508196721,0.84,0.1,23,0.118686869,0.08974359,0.120990611,0.130790191,0.086172345,90
2014/9/20 11:00,2,0.62745098,0.491803279,0.81,0.141666667,23,0.127525253,0.08974359,0.142668095,0.128065395,0.076152305,82
2014/9/20 12:00,2,0.62745098,0.491803279,0.77,0.175,3,0.140151515,0.08974359,0.113869809,0.138964578,0.078156313,89
2014/9/20 13:00,2,0.647058824,0.491803279,0.73,0.141666667,23,0.152777778,0.085470085,0.121053627,0.147138965,0.062124248,92
2014/9/20 14:00,2,0.666666667,0.475409836,0.7,0.075,13,0.164141414,0.094017094,0.132396496,0.147138965,0.06012024,97
2014/9/20 15:00,2,0.68627451,0.475409836,0.69,0.091666667,4,0.179292929,0.076923077,0.121872834,0.171662125,0.052104208,106
2014/9/20 16:00,2,0.666666667,0.475409836,0.69,0.175,3,0.189393939,0.076923077,0.127166173,0.182561308,0.048096192,111
2014/9/20 17:00,2,0.647058824,0.475409836,0.75,0.225,23,0.176767677,0.072649573,0.121116643,0.207084469,0.044088176,107
2014/9/20 18:00,0,0.62745098,0.491803279,0.81,0.158333333,13,0.191919192,0.106837607,0.133215704,0.188010899,0.038076152,108
2014/9/20 19:00,0,0.607843137,0.508196721,0.86,0.05,23,0.223484848,0.158119658,0.153632869,0.144414169,0.036072144,115
2014/9/20 20:00,0,0.568627451,0.524590164,0.97,0.025,14,0.248737374,0.205128205,0.158359065,0.108991826,0.038076152,129
2014/9/20 21:00,0,0.549019608,0.524590164,0.99,0,4,0.233585859,0.226495726,0.156783666,0.089918256,0.038076152,134
2014/9/20 22:00,0,0.549019608,0.524590164,0.99,0,4,0.21969697,0.286324786,0.164156532,0.073569482,0.03006012,119
2014/9/20 23:00,0,0.549019608,0.557377049,0.99,0,4,0.253787879,0.290598291,0.173482891,0.070844687,0.026052104,134
2014/9/21 0:00,0,0.549019608,0.557377049,0.99,0,4,0.248737374,0.286324786,0.157728905,0.070844687,0.026052104,148
2014/9/21 1:00,0,0.607843137,0.557377049,0.96,0.175,1,0.313131313,0.307692308,0.159934463,0.070844687,0.042084168,143
2014/9/21 2:00,0,0.607843137,0.557377049,0.96,0.175,1,0.313131313,0.145299145,0.114815048,0.125340599,0.03006012,119
2014/9/21 3:00,0,0.588235294,0.573770492,0.98,0.175,1,0.313131313,0.055555556,0.100006302,0.179836512,0.022044088,40
2014/9/21 4:00,0,0.588235294,0.573770492,0.98,0.175,1,0.041666667,0.05982906,0.096981536,0.188010899,0.018036072,31
2014/9/21 5:00,0,0.588235294,0.573770492,0.97,0.175,14,0.041666667,0.081196581,0.095973281,0.174386921,0.016032064,37
2014/9/21 6:00,0,0.568627451,0.590163934,0.95,0.183333333,14,0.041666667,0.106837607,0.096792488,0.14986376,0.016032064,38
2014/9/21 7:00,1,0.568627451,0.590163934,0.94,0.208333333,14,0.08459596,0.217948718,0.128867604,0.079019074,0.02004008,43
2014/9/21 8:00,1,0.588235294,0.606557377,0.92,0.191666667,1,0.117424242,0.183760684,0.131514273,0.081743869,0.03006012,53
2014/9/21 9:00,1,0.62745098,0.606557377,0.84,0.125,1,0.140151515,0.183760684,0.169953998,0.08719346,0.042084168,60
2014/9/21 10:00,1,0.666666667,0.606557377,0.8,0.216666667,1,0.125,0.175213675,0.177957023,0.117166213,0.056112224,58
2014/9/21 11:00,1,0.68627451,0.606557377,0.75,0.2,1,0.073232323,0.128205128,0.112420442,0.160762943,0.046092184,46
2014/9/21 12:00,1,0.705882353,0.590163934,0.7,0.258333333,13,0.060606061,0.05982906,0.099943286,0.220708447,0.038076152,38
2014/9/21 13:00,1,0.68627451,0.590163934,0.72,0.35,13,0.059343434,0.02991453,0.094965026,0.261580381,0.028056112,36
2014/9/21 14:00,1,0.68627451,0.590163934,0.73,0.341666667,1,0.053030303,0.02991453,0.090805974,0.267029973,0.024048096,33
2014/9/21 15:00,1,0.666666667,0.590163934,0.77,0.25,13,0.049242424,0.034188034,0.087970256,0.258855586,0.022044088,28
2014/9/21 16:00,1,0.666666667,0.590163934,0.78,0.308333333,13,0.050505051,0.034188034,0.086457874,0.258855586,0.022044088,26
2014/9/21 17:00,1,0.647058824,0.590163934,0.8,0.3,13,0.036616162,0.038461538,0.087151049,0.258855586,0.018036072,27
2014/9/21 18:00,1,0.62745098,0.590163934,0.84,0.208333333,1,0.041666667,0.051282051,0.087025017,0.245231608,0.016032064,29
2014/9/21 19:00,1,0.62745098,0.606557377,0.83,0.15,1,0.041666667,0.051282051,0.085701683,0.231607629,0.016032064,26
2014/9/21 20:00,1,0.62745098,0.62295082,0.84,0.116666667,1,0.032828283,0.055555556,0.084567396,0.228882834,0.016032064,23
2014/9/21 21:00,1,0.607843137,0.62295082,0.89,0.291666667,1,0.023989899,0.064102564,0.084000252,0.220708447,0.016032064,20
2014/9/21 22:00,1,0.607843137,0.62295082,0.89,0.291666667,1,0.045454545,0.081196581,0.085827714,0.209809264,0.014028056,17
2014/9/21 23:00,1,0.607843137,0.62295082,0.93,0.125,1,0.055555556,0.111111111,0.088978512,0.182561308,0.014028056,28
2014/9/22 0:00,1,0.607843137,0.62295082,0.93,0.125,1,0.050505051,0.094017094,0.088159304,0.190735695,0.014028056,30
